price,year,trans,fuel,km,kw
17900.0,2017,Automat,Diesel,86600.0,110.0
,2019,Manuál,Benzín,124704.0,110.0
17990.0,2017,Automat,Diesel,155000.0,110.0
17999.0,2017,Automat,Diesel,228500.0,140.0
,2016,Automat,Diesel,157325.0,140.0
18000.0,2016,Manuál,Benzín,73176.0,110.0
,2017,Manuál,Diesel,85670.0,110.0
18200.0,2017,Manuál,Diesel,106000.0,140.0
,2015,Manuál,Diesel,75640.0,110.0
18490.0,2019,Manuál,Diesel,133800.0,110.0
18499.0,2016,Automat,Diesel,161365.0,176.0
18500.0,2016,Automat,Diesel,180324.0,140.0
,2017,Automat,Diesel,156000.0,140.0
,2016,Automat,Diesel,172701.0,140.0
,2017,Automat,Diesel,123134.0,110.0
17600.0,2008,Automat,Diesel,24800.0,100.0
18899.0,2016,Automat,Hybrid,172769.0,115.0
,2017,Manuál,Diesel,161522.0,110.0
18990.0,2017,Automat,Diesel,159245.0,110.0
18990.0,2015,Automat,Diesel,203000.0,176.0
,2016,Manuál,Diesel,128100.0,110.0
18990.0,2018,Automat,Diesel,173000.0,110.0
18999.0,2019,Automat,Diesel,139079.0,110.0
,2019,Automat,Diesel,165000.0,110.0
,2017,Automat,Diesel,206000.0,140.0
,2017,Manuál,Diesel,187330.0,110.0
,2017,Manuál,Diesel,93103.0,110.0
19200.0,2018,Automat,Diesel,189906.0,140.0
19500.0,2015,Automat,Diesel,98000.0,110.0
19700.0,2019,Manuál,Benzín,67686.0,110.0
19800.0,2017,Manuál,Diesel,134123.0,110.0
,2018,Automat,Benzín,158754.0,162.0
19990.0,2018,Automat,Diesel,106550.0,110.0
19990.0,2015,Automat,Diesel,219000.0,176.0
,2017,Automat,Diesel,184013.0,110.0
19999.0,2018,Automat,Diesel,170435.0,110.0
20100.0,2016,Automat,Diesel,199086.0,176.0
20100.0,2017,Automat,Diesel,89847.0,110.0
19000.0,2018,Automat,Diesel,113001.0,110.0
20500.0,2015,Manuál,Benzín,8486.0,132.0
,2018,Manuál,Benzín,61879.0,132.0
20700.0,2018,Automat,Diesel,81080.0,110.0
20705.0,2018,Manuál,Diesel,118592.0,110.0
20705.0,2017,Automat,Diesel,97317.0,110.0
20790.0,2018,Automat,Diesel,135000.0,110.0
,2017,Automat,Diesel,88000.0,110.0
,2020,Manuál,Benzín,65112.0,110.0
20990.0,2017,Automat,Diesel,63500.0,110.0
20990.0,2018,Automat,Diesel,129744.0,110.0
20990.0,2018,Automat,Diesel,138350.0,110.0
,2018,Automat,Diesel,184600.0,110.0
21000.0,2016,Automat,Diesel,63783.0,140.0
,2019,Automat,Diesel,154192.0,110.0
21000.0,2017,Automat,Diesel,49143.0,110.0
21068.0,2020,Automat,Benzín,121000.0,110.0
21100.0,2018,Manuál,Diesel,120000.0,110.0
,2020,Automat,Benzín,20925.0,110.0
21300.0,2016,Automat,Diesel,123103.0,140.0
,2020,Automat,Diesel,84427.0,110.0
,2019,Manuál,Benzín,45500.0,110.0
19960.0,2019,Automat,Diesel,281452.0,140.0
21400.0,2018,Automat,Diesel,90000.0,110.0
,2020,Automat,Diesel,124600.0,88.0
,2018,Automat,Diesel,80260.0,140.0
,2020,Automat,Benzín,41530.0,110.0
,2018,Automat,Diesel,99921.0,110.0
,2016,Automat,Diesel,128776.0,140.0
21890.0,2016,Automat,Diesel,134748.0,140.0
,2016,Automat,Diesel,171000.0,140.0
,2019,Automat,Diesel,98678.0,110.0
,2017,Automat,Diesel,219997.0,176.0
,2019,Automat,Diesel,160100.0,110.0
22300.0,2017,Automat,Benzín,70282.0,162.0
,2018,Automat,Diesel,170098.0,140.0
,2020,Manuál,Benzín,62000.0,110.0
,2018,Manuál,Diesel,79608.0,110.0
,2018,Automat,Diesel,195000.0,176.0
,2017,Manuál,Diesel,145060.0,110.0
,2017,Automat,Benzín,149748.0,162.0
,2017,Automat,Diesel,129400.0,176.0
22990.0,2019,Automat,Diesel,154472.0,140.0
22990.0,2017,Automat,Diesel,124054.0,140.0
,2017,Manuál,Diesel,125642.0,110.0
,2018,Automat,Diesel,148379.0,140.0
23000.0,2017,Automat,Diesel,104470.0,140.0
,2020,Manuál,Benzín,52123.0,110.0
23360.0,2018,Automat,Diesel,154900.0,140.0
,2018,Automat,Diesel,155000.0,140.0
23850.0,2019,Automat,Diesel,113850.0,140.0
,2016,Automat,Hybrid,125000.0,115.0
23990.0,2019,Automat,Diesel,133755.0,140.0
23990.0,2018,Automat,Diesel,111000.0,110.0
,2017,Manuál,Benzín,38518.0,132.0
,2018,Automat,Diesel,154000.0,140.0
23999.0,2019,Automat,Diesel,146541.0,140.0
,2019,Automat,Diesel,152731.0,140.0
,2018,Automat,Diesel,129500.0,140.0
,2020,Automat,Benzín,54510.0,110.0
24900.0,2019,Automat,Diesel,115208.0,140.0
,2019,Automat,Benzín,154629.0,110.0
24999.0,2017,Automat,Benzín,153482.0,206.0
