price,year,trans,fuel,km,kw
,2023,Manuál,Benzín,2,61.0
,2022,Manuál,Benzín,2500,61.0
13900.0,2018,Automat,Benzín,45617,81.0
13964.0,2023,Manuál,Benzín,2,61.0
,2023,Manuál,Benzín,1,61.0
,2023,Manuál,Benzín,2,61.0
,2023,Manuál,Benzín,1,61.0
,2023,Manuál,Benzín,2,61.0
14000.0,2018,Automat,Benzín,47520,81.0
14200.0,2021,Manuál,Benzín,9699,61.0
,2022,Manuál,Benzín,18960,61.0
,2022,Manuál,Benzín,5,61.0
,2021,Manuál,Benzín,17421,61.0
14400.0,2018,Manuál,Benzín,34092,60.0
,2018,Manuál,Benzín,51511,96.0
,2023,Manuál,Benzín,2,61.0
14558.0,2020,Manuál,Benzín,14312,61.0
14600.0,2018,Automat,Benzín,59000,81.0
,2022,Manuál,Benzín,1,61.0
,2021,Manuál,Benzín,9500,61.0
,2021,Manuál,Benzín,6990,61.0
,2021,Manuál,Benzín,13000,61.0
,2022,Manuál,Benzín,870,61.0
14800.0,2018,Automat,Benzín,61946,81.0
,2022,Manuál,Benzín,14208,61.0
,2022,Manuál,Benzín,200,61.0
,2022,Manuál,Benzín,2000,61.0
,2022,Manuál,Benzín,2,61.0
14965.0,2023,Manuál,Benzín,2,61.0
,2022,Manuál,Benzín,2,61.0
,2022,Manuál,Benzín,7000,61.0
,2022,Manuál,Benzín,7000,61.0
15240.0,2022,Manuál,Benzín,5578,61.0
15265.0,2023,Manuál,Benzín,2,61.0
,2023,Manuál,Benzín,2,61.0
,2023,Manuál,Benzín,2,61.0
15440.0,2023,Manuál,Benzín,2,61.0
,2022,Manuál,Benzín,2,61.0
,2022,Manuál,Benzín,5,61.0
,2022,Manuál,Benzín,2,61.0
,2022,Manuál,Benzín,5,61.0
,2023,Manuál,Benzín,2,61.0
,2023,Manuál,Benzín,1,61.0
,2023,Manuál,Benzín,1,61.0
,2023,Manuál,Benzín,2,61.0
,2022,Manuál,Benzín,26786,81.0
16000.0,2019,Automat,Benzín,45095,81.0
,2022,Manuál,Benzín,7,61.0
16200.0,2020,Automat,Benzín,59957,96.0
,2023,Manuál,Benzín,2,61.0
16900.0,2020,Manuál,Benzín,12665,81.0
17590.0,2020,Manuál,Benzín,22780,81.0
17700.0,2018,Automat,Benzín,23404,81.0
,2023,Automat,Benzín,2,81.0
18000.0,2021,Automat,Benzín,10000,81.0
18200.0,2019,Automat,Benzín,31400,81.0
,2023,Automat,Benzín,3,81.0
,2023,Automat,Benzín,2,81.0
,2023,Automat,Benzín,2,81.0
,2023,Automat,Benzín,1,81.0
