price,year,km,kw,Automat,Manuál,Benzín,Benzín+Plyn,Diesel,Elektro,Hybrid
5700.0,0.7692307692307693,0.640377523480761,0.1968085106382978,0,1,1,0,0,0,0
5700.0,0.7435897435897436,0.3006750647251783,0.1968085106382978,0,1,1,0,0,0,0
5700.0,0.717948717948718,0.4723690445396214,0.1968085106382978,0,1,1,0,0,0,0
5700.0,0.6410256410256411,0.3054776615153589,0.1968085106382978,0,1,0,0,1,0,0
5396.0,0.6923076923076923,0.32795921684251,0.101063829787234,0,1,1,0,0,0,0
5396.0,0.6923076923076923,0.2895384425210657,0.2659574468085106,0,1,1,0,0,0,0
5400.0,0.6923076923076923,0.3018219193447591,0.2180851063829787,1,0,0,0,1,0,0
5764.0,0.5897435897435898,0.2265186667185536,0.1861702127659574,0,1,1,0,0,0,0
5764.0,0.5897435897435898,0.3443516837702903,0.1861702127659574,1,0,1,0,0,0,0
5764.0,0.6410256410256411,0.385649895730084,0.2393617021276596,0,1,1,0,0,0,0
5764.0,0.6153846153846154,0.341884000576861,0.2393617021276596,0,1,1,0,0,0,0
5799.0,0.6923076923076923,0.4234365807708419,0.1968085106382978,0,1,0,0,1,0,0
5799.0,0.6923076923076923,0.3303261782729422,0.101063829787234,0,1,1,0,0,0,0
5800.0,0.6923076923076923,0.5339329330406298,0.1968085106382978,0,1,0,0,1,0,0
5800.0,0.7435897435897436,0.6694609325461774,0.1382978723404255,0,1,0,0,1,0,0
5800.0,0.6923076923076923,0.4664813996662447,0.1861702127659574,0,1,1,0,0,0,0
5436.0,0.6153846153846154,0.5195961057303816,0.1968085106382978,0,1,0,0,1,0,0
5440.0,0.6923076923076923,0.4641144382358125,0.1968085106382978,0,1,0,0,1,0,0
5849.0,0.6923076923076923,0.4488207541770918,0.2659574468085106,0,1,1,0,0,0,0
5900.0,0.6923076923076923,0.4177664033402999,0.4148936170212766,1,0,1,0,0,0,0
5900.0,0.717948717948718,0.4396207367796963,0.1968085106382978,0,1,0,0,1,0,0
5900.0,0.717948717948718,0.4435122594409484,0.1968085106382978,0,1,0,0,1,0,0
5900.0,0.7692307692307693,0.5499568498810796,0.1968085106382978,0,1,0,0,1,0,0
5560.0,0.6153846153846154,0.494678915043482,0.5691489361702128,0,1,1,0,0,0,0
5938.0,0.6410256410256411,0.3472405670635257,0.1968085106382978,0,1,0,0,1,0,0
5596.0,0.6410256410256411,0.3302872630463297,0.101063829787234,1,0,1,0,0,0,0
5599.0,0.6923076923076923,0.4101229950074053,0.101063829787234,0,1,1,0,0,0,0
5977.0,0.6666666666666666,0.3428660377660829,0.1861702127659574,0,1,1,0,0,0,0
5977.0,0.6923076923076923,0.3973175963209087,0.2659574468085106,0,1,1,0,0,0,0
5990.0,0.6410256410256411,0.2558035193099643,0.3351063829787234,1,0,1,0,0,0,0
5990.0,0.6923076923076923,0.409633120978283,0.1382978723404255,0,1,0,0,1,0,0
5990.0,0.6666666666666666,0.528210105597612,0.1968085106382978,0,1,0,0,1,0,0
5990.0,0.717948717948718,0.4618253072586054,0.101063829787234,0,1,1,0,0,0,0
5990.0,0.6410256410256411,0.5556796773240974,0.5691489361702128,0,1,1,0,0,0,0
5990.0,0.6666666666666666,0.3655971083697495,0.1861702127659574,0,1,0,1,0,0,0
5999.0,0.6923076923076923,0.5341755809242137,0.1968085106382978,0,1,0,0,1,0,0
6000.0,0.6410256410256411,0.3483874216831064,0.1968085106382978,0,1,0,0,1,0,0
6000.0,0.717948717948718,0.442292152630097,0.1968085106382978,0,1,0,0,1,0,0
6100.0,0.7692307692307693,0.5339329330406298,0.1968085106382978,0,1,0,0,1,0,0
6100.0,0.6666666666666666,0.2328069095129416,0.1861702127659574,0,1,1,0,0,0,0
6111.0,0.717948717948718,0.5011731796258186,0.1968085106382978,0,1,0,0,1,0,0
6143.0,0.6666666666666666,0.3202723150210486,0.101063829787234,0,1,1,0,0,0,0
5796.0,0.717948717948718,0.3425638724770915,0.1968085106382978,0,1,1,0,0,0,0
5796.0,0.6923076923076923,0.3623991923945912,0.1968085106382978,0,1,0,0,1,0,0
5796.0,0.717948717948718,0.3425867637868636,0.1968085106382978,0,1,1,0,0,0,0
6190.0,0.6153846153846154,0.2513511595592965,0.1861702127659574,0,1,1,0,0,0,0
6200.0,0.6923076923076923,0.2718274361504142,0.1861702127659574,0,1,1,0,0,0,0
6200.0,0.717948717948718,0.4344793486048891,0.1968085106382978,0,1,1,0,0,0,0
6200.0,0.3846153846153846,0.491584009962298,0.5319148936170213,0,1,1,0,0,0,0
6200.0,0.6666666666666666,0.5064725178380531,0.1968085106382978,0,1,0,0,1,0,0
5880.0,0.5897435897435898,0.5190535816887835,0.5691489361702128,0,1,1,0,0,0,0
6290.0,0.6153846153846154,0.3871767460918811,0.3351063829787234,0,1,0,0,1,0,0
6300.0,0.6666666666666666,0.4338567049790888,0.2659574468085106,0,1,1,0,0,0,0
6350.0,0.717948717948718,0.443816713860917,0.1968085106382978,0,1,0,0,1,0,0
5960.0,0.7435897435897436,0.5923057729594114,0.1968085106382978,0,1,0,0,1,0,0
5996.0,0.6153846153846154,0.2308359677415662,0.3351063829787234,0,1,1,0,0,0,0
5996.0,0.6410256410256411,0.1489651983417535,0.101063829787234,0,1,1,0,0,0,0
6399.0,0.6923076923076923,0.3424906202858209,0.101063829787234,0,1,1,0,0,0,0
6400.0,0.7692307692307693,0.3570197345981545,0.101063829787234,0,1,1,0,0,0,0
6400.0,0.717948717948718,0.3849379759961726,0.1968085106382978,0,1,0,0,1,0,0
6400.0,0.7692307692307693,0.497586111384535,0.1968085106382978,0,1,0,0,1,0,0
6400.0,0.6923076923076923,0.5076079268027479,0.4148936170212766,1,0,1,0,0,0,0
5999.0,0.6410256410256411,0.2786948290820356,0.3351063829787234,1,0,1,0,0,0,0
5999.0,0.6923076923076923,0.3964545939425016,0.4148936170212766,0,1,1,0,0,0,0
5999.0,0.6666666666666666,0.3184570341561233,0.3351063829787234,0,1,1,0,0,0,0
6404.0,0.6923076923076923,0.3758959086362044,0.3351063829787234,0,1,0,0,1,0,0
6404.0,0.7435897435897436,0.4176359228745991,0.1968085106382978,0,1,1,0,0,0,0
6490.0,0.7692307692307693,0.5154733808404316,0.2659574468085106,0,1,1,0,0,0,0
6490.0,0.7435897435897436,0.5398022648661889,0.1968085106382978,0,1,0,0,1,0,0
6499.0,0.6923076923076923,0.2162244447140532,0.1968085106382978,0,1,0,0,1,0,0
6499.0,0.7435897435897436,0.4389339974865341,0.1968085106382978,0,1,0,0,1,0,0
6500.0,0.7435897435897436,0.5808601180733758,0.1968085106382978,0,1,0,0,1,0,0
6500.0,0.7435897435897436,0.379416592079149,0.2659574468085106,0,1,1,0,0,0,0
6500.0,0.6923076923076923,0.3679709371931133,0.2659574468085106,0,1,1,0,0,0,0
6500.0,0.7692307692307693,0.4392384519065027,0.1968085106382978,0,1,1,0,0,0,0
6500.0,0.6923076923076923,0.3976838572772618,0.101063829787234,0,1,1,0,0,0,0
6575.0,0.717948717948718,0.3270138057489235,0.3351063829787234,0,1,0,0,1,0,0
6600.0,0.7692307692307693,0.4590875066098657,0.1968085106382978,1,0,0,0,1,0,0
6600.0,0.7435897435897436,0.3954405089195988,0.1223404255319148,1,0,1,0,0,0,0
6600.0,0.6666666666666666,0.3541949469722809,0.1968085106382978,1,0,0,0,1,0,0
6600.0,0.717948717948718,0.3803665814346899,0.1968085106382978,0,1,0,0,1,0,0
6199.0,0.6923076923076923,0.2913560125169682,0.2659574468085106,0,1,1,0,0,0,0
6222.0,0.6666666666666666,0.4478524517737331,0.1861702127659574,0,1,1,0,0,0,0
6690.0,0.7435897435897436,0.6018148230387298,0.1968085106382978,0,1,0,0,1,0,0
6691.0,0.7692307692307693,0.3227560221313182,0.1968085106382978,0,1,0,0,1,0,0
6700.0,0.6923076923076923,0.4251992116232914,0.3351063829787234,0,1,0,0,1,0,0
6700.0,0.717948717948718,0.4095255318223543,0.1968085106382978,0,1,1,0,0,0,0
6703.0,0.717948717948718,0.4476922126053286,0.1968085106382978,0,1,0,0,1,0,0
6360.0,0.6923076923076923,0.3633926752386991,0.101063829787234,0,1,1,0,0,0,0
6790.0,0.717948717948718,0.3258211685097986,0.2659574468085106,0,1,1,0,0,0,0
6790.0,0.7435897435897436,0.447939438750867,0.1968085106382978,0,1,0,0,1,0,0
6799.0,0.6923076923076923,0.3677557588812559,0.101063829787234,0,1,1,0,0,0,0
6800.0,0.7692307692307693,0.2777997788699476,0.1223404255319148,0,1,1,0,0,0,0
6800.0,0.6923076923076923,0.4755600931218481,0.1861702127659574,0,1,0,1,0,0,0
6396.0,0.7692307692307693,0.328323188667886,0.2659574468085106,0,1,1,0,0,0,0
6396.0,0.6410256410256411,0.3748360409937575,0.3351063829787234,0,1,1,0,0,0,0
6831.0,0.6666666666666666,0.3545337383569075,0.3351063829787234,0,1,1,0,0,0,0
6831.0,0.717948717948718,0.3285246321938802,0.1968085106382978,0,1,0,0,1,0,0
6831.0,0.7692307692307693,0.3115118107712769,0.1223404255319148,0,1,1,0,0,0,0
6850.0,0.6923076923076923,0.4729893990344445,0.1968085106382978,1,0,0,0,1,0,0
6890.0,0.6923076923076923,0.4527054094454122,0.1968085106382978,0,1,0,0,1,0,0
6890.0,0.717948717948718,0.5080863551769842,0.1968085106382978,0,1,0,0,1,0,0
6890.0,0.7435897435897436,0.4412231284637413,0.4148936170212766,0,1,1,0,0,0,0
6900.0,0.0,0.5087524922913514,0.0212765957446808,0,1,0,0,1,0,0
6900.0,0.6923076923076923,0.3073890858813268,0.101063829787234,0,1,1,0,0,0,0
6900.0,0.7435897435897436,0.2591845657632993,0.1223404255319148,0,1,1,0,0,0,0
6900.0,0.6923076923076923,0.454957914326984,0.2180851063829787,0,1,0,0,1,0,0
6900.0,0.6923076923076923,0.4606807417700018,0.3351063829787234,1,0,0,0,1,0,0
6900.0,0.7435897435897436,0.3354149164352736,0.2659574468085106,0,1,1,0,0,0,0
6950.0,0.6923076923076923,0.495640350053909,0.2180851063829787,0,1,0,0,1,0,0
6971.0,0.8205128205128205,0.4510663916657319,0.1968085106382978,0,1,1,0,0,0,0
6990.0,0.7435897435897436,0.2426730640247043,0.1968085106382978,0,1,1,0,0,0,0
6999.0,0.717948717948718,0.2582666242414392,0.1968085106382978,0,1,1,0,0,0,0
6999.0,0.6923076923076923,0.5004543924989756,0.2180851063829787,0,1,0,0,1,0,0
7000.0,0.7435897435897436,0.4137283762965065,0.1968085106382978,0,1,1,0,0,0,0
7000.0,0.717948717948718,0.4038713783086526,0.1968085106382978,0,1,0,0,1,0,0
7000.0,0.717948717948718,0.4187919340180887,0.1968085106382978,0,1,0,0,1,0,0
7000.0,0.7692307692307693,0.377118304578033,0.2659574468085106,0,1,1,0,0,0,0
6600.0,0.7692307692307693,0.4801383550762624,0.1968085106382978,0,1,0,0,1,0,0
7044.0,0.7692307692307693,0.3354332294830913,0.1223404255319148,0,1,1,0,0,0,0
7044.0,0.717948717948718,0.1450278930609572,0.2659574468085106,0,1,1,0,0,0,0
7056.0,0.6666666666666666,0.5409376738308835,0.3191489361702128,0,1,0,0,1,0,0
7100.0,0.6923076923076923,0.2718274361504142,0.1861702127659574,0,1,1,0,0,0,0
7199.0,0.6923076923076923,0.4348799465259004,0.1968085106382978,0,1,0,0,1,0,0
7200.0,0.7435897435897436,0.3243309442436368,0.1968085106382978,0,1,1,0,0,0,0
7200.0,0.6923076923076923,0.3839948540335632,0.2659574468085106,0,1,1,0,0,0,0
7200.0,0.6923076923076923,0.4309884238646482,0.2659574468085106,0,1,1,0,0,0,0
7200.0,0.7692307692307693,0.4355003010207235,0.1968085106382978,0,1,0,0,1,0,0
6760.0,0.7692307692307693,0.4778492240990553,0.101063829787234,0,1,1,0,0,0,0
6760.0,0.7692307692307693,0.3105274844510778,0.1223404255319148,0,1,1,0,0,0,0
7250.0,0.6666666666666666,0.2626709122415857,0.3351063829787234,1,0,1,0,0,0,0
6796.0,0.717948717948718,0.3478265845936907,0.4148936170212766,0,1,1,0,0,0,0
6796.0,0.717948717948718,0.4290907342845436,0.2659574468085106,0,1,1,0,0,0,0
7258.0,0.717948717948718,0.3175047556696051,0.101063829787234,0,1,1,0,0,0,0
7290.0,0.7948717948717948,0.5188246685910628,0.1968085106382978,0,1,0,0,1,0,0
7300.0,0.6923076923076923,0.4778492240990553,0.4148936170212766,1,0,1,0,0,0,0
7300.0,0.717948717948718,0.2146930160903016,0.1968085106382978,0,1,0,0,1,0,0
7300.0,0.7435897435897436,0.4523689071917628,0.1223404255319148,0,1,1,0,0,0,0
7300.0,0.717948717948718,0.5344846136061367,0.3351063829787234,0,1,0,0,1,0,0
7300.0,0.7948717948717948,0.5557208816816872,0.1968085106382978,0,1,0,0,1,0,0
7300.0,0.7435897435897436,0.3176764404928957,0.1223404255319148,0,1,1,0,0,0,0
6878.0,0.6923076923076923,0.4272044903593249,0.2659574468085106,0,1,1,0,0,0,0
7386.0,0.7692307692307693,0.3972145854269344,0.1968085106382978,0,1,0,0,1,0,0
6996.0,0.6923076923076923,0.2889638706457867,0.1861702127659574,0,1,1,0,0,0,0
7000.0,0.717948717948718,0.4123800781509316,0.2659574468085106,0,1,1,0,0,0,0
7471.0,0.6923076923076923,0.2604779247654213,0.2659574468085106,0,1,1,0,0,0,0
7471.0,0.7435897435897436,0.3762438565447399,0.1968085106382978,0,1,0,0,1,0,0
7471.0,0.7435897435897436,0.3155269465052981,0.1968085106382978,0,1,1,0,0,0,0
7490.0,0.6666666666666666,0.6028884254670399,0.6861702127659575,1,0,1,0,0,0,0
7490.0,0.6666666666666666,0.1337470556052805,0.1861702127659574,0,1,1,0,0,0,0
7500.0,0.6923076923076923,0.2363207255629545,0.1861702127659574,0,1,1,0,0,0,0
7500.0,0.7948717948717948,0.4359123445966207,0.1968085106382978,0,1,1,0,0,0,0
7500.0,0.7435897435897436,0.2713696099549728,0.1968085106382978,0,1,1,0,0,0,0
7550.0,0.717948717948718,0.5076079268027479,0.3351063829787234,1,0,0,0,1,0,0
7600.0,0.717948717948718,0.3976540985745581,0.2659574468085106,1,0,1,0,0,0,0
7600.0,0.7435897435897436,0.1637896105501468,0.2659574468085106,0,1,1,0,0,0,0
7160.0,0.6923076923076923,0.3473687583982492,0.1968085106382978,0,1,0,0,1,0,0
7196.0,0.717948717948718,0.5167644507115764,0.3351063829787234,0,1,0,0,1,0,0
7196.0,0.6923076923076923,0.3748383301247347,0.2659574468085106,0,1,1,0,0,0,0
7198.0,0.717948717948718,0.353201464128173,0.3351063829787234,0,1,0,0,1,0,0
7685.0,0.6923076923076923,0.1474703958136372,0.101063829787234,0,1,1,0,0,0,0
7685.0,0.717948717948718,0.2036204895535507,0.2659574468085106,0,1,1,0,0,0,0
7700.0,0.717948717948718,0.3126609545218349,0.1968085106382978,0,1,1,0,0,0,0
7705.0,0.8205128205128205,0.2105657129383972,0.1223404255319148,0,1,1,0,0,0,0
7705.0,0.7948717948717948,0.3609455942240647,0.1968085106382978,0,1,0,0,1,0,0
7800.0,0.7948717948717948,0.408030729294238,0.1968085106382978,0,1,0,0,1,0,0
7800.0,0.7435897435897436,0.3751015801871136,0.1968085106382978,1,0,0,0,1,0,0
7800.0,0.7948717948717948,0.4041392066329859,0.1968085106382978,0,1,0,0,1,0,0
7863.0,0.7435897435897436,0.3726293187317299,0.4148936170212766,0,1,1,0,0,0,0
7890.0,0.7435897435897436,0.4480790757404766,0.1968085106382978,0,1,0,0,1,0,0
7898.0,0.7435897435897436,0.3563833561864909,0.1968085106382978,0,1,1,0,0,0,0
7898.0,0.6923076923076923,0.3833378734431047,0.2180851063829787,0,1,0,0,1,0,0
7900.0,0.6923076923076923,0.5499431150952164,0.1968085106382978,0,1,0,0,1,0,0
7990.0,0.6666666666666666,0.6071851243112577,0.5691489361702128,1,0,1,0,0,0,0
7999.0,0.7948717948717948,0.4900663161244097,0.1968085106382978,1,0,1,0,0,0,0
7999.0,0.6923076923076923,0.3679709371931133,0.1968085106382978,0,1,0,0,1,0,0
7560.0,0.6923076923076923,0.3048847765922622,0.2659574468085106,0,1,1,0,0,0,0
8100.0,0.7435897435897436,0.5889705091256207,0.4521276595744681,0,1,0,0,1,0,0
8100.0,0.7435897435897436,0.1461014954892674,0.1968085106382978,0,1,1,0,0,0,0
8100.0,0.8205128205128205,0.4220585239225632,0.2659574468085106,0,1,1,0,0,0,0
8100.0,0.7948717948717948,0.23270160948799,0.1223404255319148,0,1,1,0,0,0,0
8100.0,0.7692307692307693,0.3946416022085535,0.3351063829787234,0,1,0,0,1,0,0
8100.0,0.7692307692307693,0.2376621563155979,0.1968085106382978,0,1,1,0,0,0,0
7596.0,0.6923076923076923,0.361103544261492,0.4148936170212766,1,0,1,0,0,0,0
7596.0,0.7435897435897436,0.3801926074804222,0.1968085106382978,0,1,1,0,0,0,0
7596.0,0.6923076923076923,0.3702600681703205,0.4148936170212766,0,1,1,0,0,0,0
7599.0,0.7692307692307693,0.2799355380716818,0.1968085106382978,0,1,1,0,0,0,0
7600.0,0.7692307692307693,0.3084535317857282,0.1968085106382978,0,1,1,0,0,0,0
7600.0,0.7435897435897436,0.426542931506912,0.4521276595744681,0,1,0,0,1,0,0
8300.0,0.7435897435897436,0.3113126563762599,0.3351063829787234,0,1,0,0,1,0,0
8300.0,0.7948717948717948,0.5210611495557941,0.1968085106382978,0,1,0,0,1,0,0
8300.0,0.6923076923076923,0.4183318186916701,0.2180851063829787,0,1,0,0,1,0,0
8300.0,0.7692307692307693,0.1708355556979903,0.1223404255319148,0,1,1,0,0,0,0
8325.0,0.6923076923076923,0.2646052279173257,0.2659574468085106,0,1,1,0,0,0,0
8325.0,0.6666666666666666,0.16095108813841,0.1861702127659574,0,1,1,0,0,0,0
8400.0,0.8717948717948718,0.5393375712778158,0.2180851063829787,0,1,0,0,1,0,0
7920.0,0.7435897435897436,0.4300956627835375,0.1968085106382978,0,1,0,0,1,0,0
7920.0,0.7435897435897436,0.3844526802290046,0.3351063829787234,0,1,0,0,1,0,0
7920.0,0.6666666666666666,0.4519934897115008,0.5691489361702128,0,1,1,0,0,0,0
8490.0,0.7692307692307693,0.6074140374089785,0.1968085106382978,1,0,0,0,1,0,0
8490.0,0.8205128205128205,0.3359231035122136,0.1968085106382978,0,1,1,0,0,0,0
7960.0,0.717948717948718,0.6518231783667966,0.4521276595744681,0,1,0,0,1,0,0
8496.0,0.7435897435897436,0.3594622373508345,0.1968085106382978,1,0,0,0,1,0,0
8499.0,0.6923076923076923,0.2771176178387399,0.2659574468085106,1,0,1,0,0,0,0
8500.0,0.7948717948717948,0.4039148717972196,0.1968085106382978,0,1,0,0,1,0,0
8500.0,0.7948717948717948,0.1244074012182755,0.1968085106382978,0,1,1,0,0,0,0
8500.0,0.6923076923076923,0.3709307835466421,0.2659574468085106,1,0,1,0,0,0,0
8516.0,0.717948717948718,0.1870838073742065,0.1968085106382978,0,1,1,0,0,0,0
8516.0,0.7435897435897436,0.1890135447879921,0.2659574468085106,0,1,1,0,0,0,0
8516.0,0.8974358974358975,0.2267498689472515,0.2180851063829787,0,1,0,0,1,0,0
7996.0,0.6923076923076923,0.3190957016987641,0.1861702127659574,1,0,1,0,0,0,0
7999.0,0.2564102564102564,0.426343777111895,0.1702127659574468,0,1,1,0,0,0,0
8557.0,0.7435897435897436,0.208574168988227,0.1223404255319148,0,1,1,0,0,0,0
8600.0,0.7435897435897436,0.1536052668325523,0.1968085106382978,1,0,1,0,0,0,0
8600.0,0.7948717948717948,0.2032794090379469,0.3351063829787234,1,0,0,0,1,0,0
8790.0,0.6923076923076923,0.1703205012281187,0.1861702127659574,0,1,1,0,0,0,0
8800.0,0.7948717948717948,0.6129079517542755,0.1968085106382978,0,1,0,0,1,0,0
8320.0,0.7948717948717948,0.3572669607436928,0.1968085106382978,0,1,0,0,1,0,0
8900.0,0.7948717948717948,0.4480905213953626,0.2659574468085106,0,1,1,0,0,0,0
8360.0,0.7435897435897436,0.1960434660189952,0.1223404255319148,0,1,1,0,0,0,0
8923.0,0.717948717948718,0.1764759744258287,0.1968085106382978,0,1,1,0,0,0,0
8396.0,0.7692307692307693,0.4824274860534695,0.3351063829787234,0,1,0,0,1,0,0
8965.0,0.7692307692307693,0.4177984511739808,0.3351063829787234,0,1,0,0,1,0,0
8990.0,0.717948717948718,0.436644866509327,0.2659574468085106,0,1,1,0,0,0,0
8990.0,0.6923076923076923,0.2397796024695145,0.4148936170212766,0,1,1,0,0,0,0
8999.0,0.7435897435897436,0.3960974895100573,0.1968085106382978,0,1,0,0,1,0,0
8999.0,0.8205128205128205,0.342790496443835,0.1223404255319148,0,1,1,0,0,0,0
9000.0,0.7692307692307693,0.2099087323479387,0.1968085106382978,0,1,1,0,0,0,0
9100.0,0.8461538461538461,0.3117040977733623,0.1968085106382978,0,1,1,0,0,0,0
8596.0,0.717948717948718,0.4641144382358125,0.3351063829787234,0,1,0,0,1,0,0
9179.0,0.6923076923076923,0.0426716905461179,0.2659574468085106,0,1,1,0,0,0,0
9199.0,0.2051282051282051,0.2968979986127866,0.1382978723404255,0,1,1,0,0,0,0
9200.0,0.8205128205128205,0.1965699661437528,0.1968085106382978,0,1,1,0,0,0,0
9200.0,0.7435897435897436,0.1733948041305079,0.1968085106382978,0,1,1,0,0,0,0
9305.0,0.7948717948717948,0.3018150519518275,0.1968085106382978,0,1,1,0,0,0,0
9307.0,0.7435897435897436,0.2792098835519072,0.1968085106382978,0,1,0,0,1,0,0
8760.0,0.7692307692307693,0.2580949394181487,0.2659574468085106,0,1,1,0,0,0,0
8760.0,0.8461538461538461,0.6266427376175182,0.2180851063829787,0,1,1,0,0,0,0
8760.0,0.8717948717948718,0.4709818311674339,0.2180851063829787,0,1,0,0,1,0,0
9349.0,0.7948717948717948,0.1389342263996319,0.1968085106382978,0,1,0,0,1,0,0
8796.0,0.7435897435897436,0.3488566935334339,0.1968085106382978,0,1,0,0,1,0,0
9400.0,0.7692307692307693,0.1222098354801566,0.1968085106382978,0,1,1,0,0,0,0
9400.0,0.7948717948717948,0.1895469123056813,0.1223404255319148,0,1,1,0,0,0,0
9400.0,0.7948717948717948,0.6357992615263468,0.1968085106382978,0,1,0,0,1,0,0
9490.0,0.8205128205128205,0.3441639750301593,0.1223404255319148,0,1,1,0,0,0,0
9499.0,0.7948717948717948,0.1656140479389809,0.1968085106382978,0,1,0,0,1,0,0
9499.0,0.8461538461538461,0.5785709870961687,0.2180851063829787,1,0,0,0,1,0,0
9500.0,0.7948717948717948,0.4273075012532992,0.3723404255319149,0,1,0,0,1,0,0
9530.0,0.8205128205128205,0.2992695383051732,0.1968085106382978,0,1,0,0,1,0,0
9600.0,0.8205128205128205,0.4062635201798341,0.1968085106382978,0,1,1,0,0,0,0
9600.0,0.8205128205128205,0.467667169512438,0.1968085106382978,1,0,0,0,1,0,0
9600.0,0.7948717948717948,0.2832730910364498,0.1968085106382978,0,1,0,0,1,0,0
9700.0,0.7948717948717948,0.2999883254320162,0.2659574468085106,0,1,1,0,0,0,0
9700.0,0.8717948717948718,0.6541123093440038,0.3723404255319149,1,0,0,0,1,0,0
9120.0,0.717948717948718,0.5488122843924761,0.4521276595744681,1,0,0,0,1,0,0
9199.0,0.7692307692307693,0.4177984511739808,0.1968085106382978,0,1,0,0,1,0,0
9200.0,0.7692307692307693,0.239321776274073,0.1968085106382978,0,1,1,0,0,0,0
9890.0,0.8205128205128205,0.4412231284637413,0.2180851063829787,0,1,0,0,1,0,0
9900.0,0.7948717948717948,0.2983653315691764,0.3351063829787234,0,1,1,0,0,0,0
9900.0,0.8461538461538461,0.2741165671276213,0.2659574468085106,0,1,1,0,0,0,0
9900.0,0.8461538461538461,0.4111393691612853,0.2180851063829787,0,1,0,0,1,0,0
9990.0,0.7948717948717948,0.2891561576478721,0.1968085106382978,0,1,1,0,0,0,0
9990.0,0.8717948717948718,0.5121861887571622,0.2180851063829787,0,1,0,0,1,0,0
9999.0,0.7692307692307693,0.5811668616243215,0.4521276595744681,1,0,0,0,1,0,0
9999.0,0.7692307692307693,0.3171659642849785,0.3351063829787234,0,1,1,0,0,0,0
9396.0,0.8205128205128205,0.3622366640952095,0.1968085106382978,0,1,1,0,0,0,0
9396.0,0.6923076923076923,0.4652590037244161,0.4521276595744681,0,1,0,0,1,0,0
10100.0,0.7948717948717948,0.2865557048577648,0.1223404255319148,0,1,1,0,0,0,0
10100.0,0.7948717948717948,0.4659777908512591,0.2659574468085106,0,1,1,0,0,0,0
9556.0,0.8205128205128205,0.2472192781454376,0.1968085106382978,0,1,1,0,0,0,0
10199.0,0.8205128205128205,0.3817057230563561,0.1968085106382978,0,1,0,0,1,0,0
10203.0,0.7948717948717948,0.3087099144551753,0.1223404255319148,0,1,1,0,0,0,0
9592.0,0.8205128205128205,0.37563723683578,0.1968085106382978,0,1,0,0,1,0,0
9596.0,0.7948717948717948,0.2145190421360339,0.2659574468085106,0,1,1,0,0,0,0
9596.0,0.7948717948717948,0.3226461438444123,0.1223404255319148,0,1,1,0,0,0,0
9599.0,0.7948717948717948,0.3360856318115953,0.2659574468085106,0,1,1,0,0,0,0
10246.0,0.7692307692307693,0.2751420978054101,0.1223404255319148,0,1,1,0,0,0,0
10290.0,0.7692307692307693,0.3868837373267986,0.2659574468085106,0,1,1,0,0,0,0
10300.0,0.8205128205128205,0.255247260482503,0.1968085106382978,0,1,1,0,0,0,0
10390.0,0.0769230769230769,0.3908622469651846,0.2659574468085106,0,1,1,0,0,0,0
10400.0,0.7948717948717948,0.4244300636149498,0.3723404255319149,0,1,0,0,1,0,0
9760.0,0.7948717948717948,0.3359231035122136,0.2659574468085106,0,1,1,0,0,0,0
10490.0,0.8205128205128205,0.4641144382358125,0.1968085106382978,1,0,0,0,1,0,0
10490.0,0.7692307692307693,0.5465231534152689,0.6117021276595744,1,0,1,0,0,0,0
10490.0,0.7948717948717948,0.2165907056704063,0.1223404255319148,0,1,1,0,0,0,0
10499.0,0.8461538461538461,0.2574997653640748,0.1223404255319148,0,1,1,0,0,0,0
10500.0,0.6923076923076923,0.4801383550762624,0.6117021276595744,1,0,1,0,0,0,0
10500.0,0.8974358974358975,0.4297774735777057,0.2180851063829787,0,1,0,0,1,0,0
10500.0,0.8205128205128205,0.3313448415577994,0.2659574468085106,0,1,1,0,0,0,0
9960.0,0.7948717948717948,0.2203792174376841,0.3351063829787234,1,0,0,0,1,0,0
9960.0,0.7948717948717948,0.2955657243840521,0.2659574468085106,0,1,1,0,0,0,0
9960.0,0.8717948717948718,0.212310030743029,0.2180851063829787,0,1,0,0,1,0,0
9960.0,0.7692307692307693,0.4847166170306766,0.4521276595744681,1,0,0,0,1,0,0
9996.0,0.7948717948717948,0.3954496654435077,0.2180851063829787,0,1,0,0,1,0,0
10690.0,0.7435897435897436,0.4245124723301293,0.3351063829787234,0,1,0,0,1,0,0
10699.0,0.7948717948717948,0.3450796274210421,0.1968085106382978,1,0,1,0,0,0,0
10700.0,0.8461538461538461,0.559630717390757,0.3723404255319149,1,0,0,0,1,0,0
10700.0,0.8205128205128205,0.5116825799421766,0.3723404255319149,0,1,0,0,1,0,0
10700.0,0.8461538461538461,0.2869036527663003,0.2180851063829787,1,0,1,0,0,0,0
10700.0,0.7948717948717948,0.3577453891179291,0.2659574468085106,0,1,1,0,0,0,0
10729.0,0.7948717948717948,0.3244087746968618,0.1968085106382978,1,0,1,0,0,0,0
10886.0,0.7692307692307693,0.3238937202269902,0.3351063829787234,1,0,1,0,0,0,0
10890.0,0.8461538461538461,0.3388302998532667,0.1968085106382978,0,1,1,0,0,0,0
10890.0,0.7435897435897436,0.5641494619397638,0.6117021276595744,0,1,1,0,0,0,0
10900.0,0.7692307692307693,0.2809839600592427,0.1968085106382978,0,1,1,0,0,0,0
