price,year,km,kw,Automat,Manuál,Benzín,Benzín+Plyn,Diesel
2560.0,0.1304347826086956,0.4240728526138854,0.1052631578947368,0,1,0,0,1
2733.0,0.3478260869565217,0.2996893550926615,0.0736842105263157,0,1,1,0,0
2596.0,0.3043478260869565,0.3714759888508266,0.1052631578947368,0,1,1,0,0
2596.0,0.2608695652173913,0.3893274324985638,0.231578947368421,0,1,0,0,1
2596.0,0.2608695652173913,0.4019021681312368,0.1894736842105263,0,1,1,0,0
2596.0,0.3043478260869565,0.4174344134981595,0.1052631578947368,0,1,1,0,0
2600.0,0.217391304347826,0.2489201897912721,0.1894736842105263,0,1,1,0,0
2600.0,0.2608695652173913,0.3680716610991723,0.3894736842105263,0,1,0,0,1
2600.0,0.3043478260869565,0.315174790952999,0.231578947368421,0,1,1,0,0
2775.0,0.3478260869565217,0.447424413285389,0.1473684210526315,0,1,1,0,0
2775.0,0.3043478260869565,0.406066086512479,0.1473684210526315,0,1,0,0,1
2775.0,0.3043478260869565,0.5285410327879316,0.4210526315789473,0,1,0,0,1
2775.0,0.391304347826087,0.3188216770569587,0.0736842105263157,0,1,1,0,0
2775.0,0.391304347826087,0.3687121002574522,0.0736842105263157,0,1,1,0,0
2775.0,0.3043478260869565,0.652141534926275,0.3894736842105263,0,1,0,0,1
2775.0,0.217391304347826,0.3112661971531309,0.1894736842105263,0,1,1,0,0
2790.0,0.4782608695652174,0.8191450881933658,0.2736842105263158,0,1,1,0,0
2799.0,0.0,0.3711823655822464,0.1052631578947368,0,1,0,0,1
2800.0,0.2608695652173913,0.2332453881997489,0.031578947368421,0,1,1,0,0
2800.0,0.391304347826087,0.3415583310283197,0.0736842105263157,0,1,1,0,0
2800.0,0.4347826086956521,0.51324496265878,0.1894736842105263,0,1,0,0,1
2800.0,0.1304347826086956,0.5241345560543841,0.3894736842105263,0,1,0,0,1
2800.0,0.2608695652173913,0.2734824145194579,0.031578947368421,0,1,1,0,0
2800.0,0.3478260869565217,0.4003893699865954,0.1052631578947368,0,1,1,0,0
2800.0,0.3043478260869565,0.4818464222643035,0.0736842105263157,0,1,1,0,0
2640.0,0.0869565217391304,0.3584969892976446,0.1894736842105263,0,1,1,0,0
2640.0,0.3478260869565217,0.375765441817911,0.231578947368421,0,1,0,0,1
2839.0,0.3043478260869565,0.3764867337602928,0.2736842105263158,0,1,1,0,0
2890.0,0.217391304347826,0.299517011000234,0.1894736842105263,0,1,1,0,0
2890.0,0.3043478260869565,0.258571458967212,0.1052631578947368,0,1,1,0,0
2900.0,0.1739130434782608,0.3237749739356156,0.1894736842105263,0,1,1,0,0
2900.0,0.3478260869565217,0.4200961722589842,0.1473684210526315,0,1,1,0,0
2900.0,0.3478260869565217,0.4580288942317921,0.0736842105263157,0,1,1,0,0
2900.0,0.1739130434782608,0.1613651354284133,0.031578947368421,0,1,1,0,0
2900.0,0.3478260869565217,0.3817634417753569,0.1473684210526315,0,1,1,0,0
2900.0,0.3478260869565217,0.4003893699865954,0.1052631578947368,0,1,1,0,0
2900.0,0.5217391304347826,0.3340283835826294,0.0736842105263157,0,1,1,0,0
2900.0,0.391304347826087,0.5375029255941616,0.2736842105263158,0,1,1,0,0
2760.0,0.2608695652173913,0.3382837932721972,0.1894736842105263,0,1,1,0,0
2760.0,0.391304347826087,0.3553054320304687,0.1473684210526315,0,1,1,0,0
2760.0,0.2608695652173913,0.4630013404540522,0.3894736842105263,0,1,0,0,1
2760.0,0.1304347826086956,0.2266643971148322,0.1894736842105263,0,1,1,0,0
2946.0,0.3043478260869565,0.4892742398774442,0.0736842105263157,0,1,1,0,0
2946.0,0.3043478260869565,0.3635353943700929,0.0736842105263157,0,1,1,0,0
2950.0,0.1304347826086956,0.3517308878912317,0.3894736842105263,0,1,1,0,0
2796.0,0.4347826086956521,0.4410519372752611,0.1473684210526315,0,1,1,0,0
2796.0,0.217391304347826,0.31678971893019,0.1894736842105263,0,1,1,0,0
2796.0,0.2608695652173913,0.5304963935402881,0.231578947368421,0,1,1,0,0
2796.0,0.3043478260869565,0.6274133492201962,0.0736842105263157,0,1,0,1,0
2796.0,0.4782608695652174,0.6245069044022213,0.3052631578947368,0,1,0,0,1
2796.0,0.1739130434782608,0.2674865422668567,0.1894736842105263,0,1,1,0,0
2796.0,0.2608695652173913,0.4079874039873188,0.1894736842105263,0,1,1,0,0
2799.0,0.4347826086956521,0.3456286303963914,0.1473684210526315,0,1,0,0,1
2799.0,0.3043478260869565,0.5985808208685292,0.4210526315789473,0,1,0,0,1
2989.0,0.4347826086956521,0.3571607906551203,0.1473684210526315,0,1,1,0,0
2989.0,0.3478260869565217,0.5470733419859997,0.4210526315789473,0,1,0,0,1
2989.0,0.3043478260869565,0.2662354518181238,0.1052631578947368,0,1,1,0,0
2989.0,0.3043478260869565,0.5407200153194749,0.0736842105263157,0,1,1,0,0
2990.0,0.5217391304347826,0.6148854230941084,0.4210526315789473,0,1,1,0,0
2990.0,0.2608695652173913,0.3122449413817315,0.1894736842105263,0,1,1,0,0
2990.0,0.3043478260869565,0.4787123130279367,0.0736842105263157,0,1,1,0,0
2999.0,0.1739130434782608,0.3333879444243494,0.1894736842105263,0,1,1,0,0
3000.0,0.2608695652173913,0.2158748058469329,0.031578947368421,0,1,1,0,0
3000.0,0.4782608695652174,0.4523819655737356,0.0736842105263157,0,1,0,1,0
3000.0,0.3478260869565217,0.3281835783740079,0.2736842105263158,0,1,1,0,0
3000.0,0.3043478260869565,0.3952701121300453,0.1473684210526315,0,1,0,0,1
3000.0,0.391304347826087,0.3062299197855273,0.0736842105263157,0,1,1,0,0
3000.0,0.2608695652173913,0.2310836400774484,0.1052631578947368,0,1,1,0,0
3000.0,0.3478260869565217,0.2517138662524734,0.0736842105263157,0,1,1,0,0
3000.0,0.3043478260869565,0.1623694121151513,0.031578947368421,0,1,1,0,0
3000.0,0.3043478260869565,0.2444413710930019,0.1052631578947368,0,1,1,0,0
3000.0,0.3478260869565217,0.376139917870593,0.1473684210526315,0,1,1,0,0
3000.0,0.4347826086956521,0.3777208025702674,0.0736842105263157,0,1,1,0,0
3000.0,0.2608695652173913,0.5509691695567991,0.231578947368421,0,1,0,0,1
3000.0,0.3043478260869565,0.208340602991553,0.1052631578947368,0,1,1,0,0
3000.0,0.3478260869565217,0.4095150960658737,0.1473684210526315,0,1,1,0,0
3042.0,0.4782608695652174,0.4772463243898806,0.4210526315789473,0,1,0,0,1
3053.0,0.3478260869565217,0.4456350135109257,0.1052631578947368,0,1,1,0,0
3090.0,0.3478260869565217,0.378710185323092,0.1473684210526315,0,1,0,0,1
3095.0,0.2608695652173913,0.2948147832932615,0.1473684210526315,0,1,0,0,1
3095.0,0.3043478260869565,0.3604076682482606,0.1052631578947368,0,1,1,0,0
3100.0,0.3478260869565217,0.3003383050703206,0.1473684210526315,0,1,1,0,0
3100.0,0.3043478260869565,0.258522521755782,0.1052631578947368,0,1,1,0,0
3100.0,0.4782608695652174,0.620708951254282,0.1894736842105263,0,1,0,0,1
3100.0,0.6086956521739131,0.6723334539032746,0.1473684210526315,0,1,1,0,0
3100.0,0.2608695652173913,0.2132428349539352,0.1052631578947368,0,1,1,0,0
3117.0,0.3478260869565217,0.1968105704376689,0.0736842105263157,0,1,1,0,0
3117.0,0.1739130434782608,0.0697099938296559,0.031578947368421,0,1,1,0,0
3154.0,0.391304347826087,0.5275878210174685,0.2736842105263158,0,1,1,0,0
2960.0,0.217391304347826,0.2726440988106129,0.1894736842105263,0,1,1,0,0
2960.0,0.3478260869565217,0.2144513713057724,0.0736842105263157,0,1,1,0,0
3160.0,0.3043478260869565,0.3835336922062171,0.1894736842105263,0,1,1,0,0
2998.0,0.2608695652173913,0.2574139875316496,0.231578947368421,0,1,1,0,0
3200.0,0.3043478260869565,0.3343134960318304,0.0736842105263157,0,1,1,0,0
3200.0,0.4782608695652174,0.5778080384689036,0.3052631578947368,0,1,0,0,1
3200.0,0.3478260869565217,0.2662269409987446,0.1473684210526315,0,1,1,0,0
3200.0,0.391304347826087,0.3889763611991744,0.1473684210526315,0,1,1,0,0
3200.0,0.3043478260869565,0.2616566309921487,0.0736842105263157,0,1,1,0,0
3200.0,0.391304347826087,0.2064894997765909,0.1473684210526315,0,1,1,0,0
3200.0,0.3043478260869565,0.2085320964275835,0.0736842105263157,0,1,1,0,0
3200.0,0.3478260869565217,0.2899168067405689,0.0736842105263157,0,1,1,0,0
3200.0,0.217391304347826,0.2239856167152492,0.1894736842105263,0,1,1,0,0
3200.0,0.5652173913043478,0.5765867358879976,0.1473684210526315,0,1,1,0,0
3200.0,0.3043478260869565,0.2613140705121385,0.1473684210526315,0,1,1,0,0
3200.0,0.0434782608695652,0.470201493648801,0.1894736842105263,1,0,1,0,0
3200.0,0.217391304347826,0.192427498457414,0.1052631578947368,0,1,1,0,0
3000.0,0.391304347826087,0.3245090321070661,0.1473684210526315,0,1,1,0,0
3202.0,0.3043478260869565,0.4128258048043575,0.0736842105263157,0,1,1,0,0
3202.0,0.217391304347826,0.357390582778357,0.1052631578947368,0,1,1,0,0
3202.0,0.3478260869565217,0.5119172748356348,0.231578947368421,0,1,0,0,1
3202.0,0.391304347826087,0.4463371561097045,0.0736842105263157,0,1,1,0,0
3202.0,0.4782608695652174,0.5655375646290347,0.1473684210526315,0,1,1,0,0
3202.0,0.2608695652173913,0.3663354539458286,0.1894736842105263,0,1,1,0,0
3202.0,0.391304347826087,0.4928764441796634,0.1473684210526315,0,1,0,0,1
3230.0,0.3478260869565217,0.4963722632396434,0.4210526315789473,0,1,1,0,0
3245.0,0.3478260869565217,0.3215025851613864,0.2736842105263158,0,1,1,0,0
3288.0,0.3043478260869565,0.3793506244813719,0.3894736842105263,0,1,1,0,0
3290.0,0.2608695652173913,0.5442328560182131,0.3894736842105263,0,1,0,0,1
3290.0,0.3043478260869565,0.4872231324070725,0.1473684210526315,0,1,1,0,0
3300.0,0.391304347826087,0.4354347964850316,0.1473684210526315,0,1,1,0,0
3300.0,0.391304347826087,0.5096044596693546,0.1473684210526315,0,1,0,0,1
3300.0,0.3478260869565217,0.230881508117194,0.0736842105263157,0,1,1,0,0
3300.0,0.3478260869565217,0.5025553735185855,0.3894736842105263,0,1,0,0,1
3300.0,0.217391304347826,0.1616289708291665,0.031578947368421,0,1,1,0,0
3300.0,0.3043478260869565,0.1239749781910253,0.1052631578947368,0,1,1,0,0
3300.0,0.3478260869565217,0.382678354858614,0.0736842105263157,0,1,1,0,0
3300.0,0.3478260869565217,0.3837400795761612,0.231578947368421,0,1,0,0,1
3350.0,0.5652173913043478,0.6382901763867316,0.4210526315789473,0,1,0,0,1
3160.0,0.3043478260869565,0.3726185663524756,0.1473684210526315,0,1,1,0,0
3160.0,0.3043478260869565,0.2276431413434328,0.0736842105263157,0,1,1,0,0
3160.0,0.3043478260869565,0.4184876273963275,0.1473684210526315,0,1,0,0,1
3160.0,0.391304347826087,0.3557309729994255,0.1473684210526315,0,1,1,0,0
3160.0,0.3478260869565217,0.3421136619928083,0.0736842105263157,0,1,1,0,0
3160.0,0.217391304347826,0.2008127832507074,0.1052631578947368,0,1,1,0,0
3160.0,0.391304347826087,0.3254813932211323,0.0736842105263157,0,1,1,0,0
3160.0,0.3478260869565217,0.3106236302900061,0.1473684210526315,0,1,1,0,0
3160.0,0.3043478260869565,0.3358433158152301,0.1052631578947368,0,1,1,0,0
3160.0,0.217391304347826,0.2458796995680759,0.3894736842105263,0,1,1,0,0
3373.0,0.3043478260869565,0.3312666226940999,0.0736842105263157,0,1,1,0,0
3390.0,0.4347826086956521,0.5170110002340476,0.231578947368421,0,1,0,0,1
3390.0,0.3043478260869565,0.246686099704249,0.231578947368421,0,1,1,0,0
3400.0,0.3478260869565217,0.2704312857720377,0.1052631578947368,0,1,1,0,0
3400.0,0.3478260869565217,0.3223579225089895,0.0736842105263157,0,1,1,0,0
3407.0,0.3478260869565217,0.2660290644481797,0.2736842105263158,0,1,1,0,0
3196.0,0.3043478260869565,0.4039639141258325,0.1894736842105263,0,1,1,0,0
3196.0,0.2608695652173913,0.3300814910955552,0.1894736842105263,0,1,1,0,0
3196.0,0.3478260869565217,0.3391348752101109,0.1473684210526315,0,1,1,0,0
3198.0,0.391304347826087,0.3708440605119258,0.0736842105263157,0,1,1,0,0
3199.0,0.3478260869565217,0.3666971637694419,0.1473684210526315,0,1,1,0,0
3199.0,0.5217391304347826,0.5800953211770463,0.2736842105263158,0,1,0,1,0
3416.0,0.5217391304347826,0.3917998255282027,0.1894736842105263,0,1,0,0,1
3416.0,0.391304347826087,0.3977552713887529,0.0736842105263157,0,1,1,0,0
3416.0,0.3478260869565217,0.5212047064831167,0.0736842105263157,0,1,1,0,0
3447.0,0.3043478260869565,0.2672439839145514,0.231578947368421,0,1,0,0,1
3447.0,0.391304347826087,0.3049745739271048,0.0736842105263157,0,1,1,0,0
3450.0,0.3478260869565217,0.6446732909210834,0.1473684210526315,0,1,0,0,1
3480.0,0.3478260869565217,0.3294304134130513,0.0736842105263157,0,1,1,0,0
3481.0,0.3478260869565217,0.378710185323092,0.0736842105263157,0,1,1,0,0
3490.0,0.4347826086956521,0.593608374646269,0.4210526315789473,0,1,0,0,1
3499.0,0.3478260869565217,0.2233877316538649,0.1473684210526315,0,1,0,0,1
3500.0,0.4347826086956521,0.3893487095470116,0.0736842105263157,0,1,0,1,0
3500.0,0.5217391304347826,0.8134641162577927,0.1894736842105263,0,1,0,0,1
3500.0,0.3043478260869565,0.0952956445881827,0.1052631578947368,0,1,1,0,0
3500.0,0.3478260869565217,0.521753654333071,0.231578947368421,0,1,0,0,1
3500.0,0.391304347826087,0.3012766229068703,0.231578947368421,0,1,0,0,1
3500.0,0.3478260869565217,0.2275601608544862,0.1052631578947368,0,1,1,0,0
3500.0,0.2608695652173913,0.2748249962765165,0.231578947368421,0,1,1,0,0
3500.0,0.4347826086956521,0.2677184620949382,0.0736842105263157,0,1,1,0,0
3280.0,0.391304347826087,0.3638162514096044,0.1473684210526315,0,1,1,0,0
3501.0,0.3478260869565217,0.3438136981637907,0.1473684210526315,0,1,0,0,1
3528.0,0.4347826086956521,0.1297942509415094,0.0736842105263157,0,1,1,0,0
3550.0,0.3478260869565217,0.4978616566309921,0.1473684210526315,0,1,0,0,1
3584.0,0.4347826086956521,0.2042383880508096,0.0736842105263157,0,1,1,0,0
3586.0,0.391304347826087,0.3711632162386434,0.1473684210526315,0,1,1,0,0
3586.0,0.4347826086956521,0.4542990276388859,0.2736842105263158,0,1,1,0,0
3586.0,0.4782608695652174,0.1787931658120385,0.0736842105263157,0,1,1,0,0
3590.0,0.391304347826087,0.4279239983829443,0.2736842105263158,0,1,1,0,0
3591.0,0.4782608695652174,0.3031766633332624,0.0736842105263157,0,1,1,0,0
3600.0,0.391304347826087,0.2820272771761101,0.2736842105263158,0,1,1,0,0
3600.0,0.4782608695652174,0.5449456371412158,0.1473684210526315,0,1,1,0,0
3600.0,0.3043478260869565,0.2603097938254005,0.0736842105263157,0,1,1,0,0
3600.0,0.2608695652173913,0.0315240749803187,0.1052631578947368,0,1,1,0,0
3600.0,0.391304347826087,0.2438562522606863,0.1473684210526315,0,1,1,0,0
3610.0,0.3478260869565217,0.2107129938934871,0.0736842105263157,0,1,1,0,0
3396.0,0.217391304347826,0.2968637630587885,0.1894736842105263,0,1,1,0,0
3396.0,0.2608695652173913,0.3940402987297602,0.1894736842105263,0,1,1,0,0
3396.0,0.3043478260869565,0.3576033532628354,0.1894736842105263,0,1,1,0,0
3400.0,0.391304347826087,0.4212642822187706,0.1473684210526315,0,1,1,0,0
3629.0,0.4347826086956521,0.2967680163407732,0.2736842105263158,0,1,1,0,0
3629.0,0.3478260869565217,0.3669801485137982,0.0736842105263157,0,1,1,0,0
3629.0,0.391304347826087,0.4085555011808762,0.1473684210526315,0,1,1,0,0
3645.0,0.391304347826087,0.221398327623992,0.0736842105263157,0,1,1,0,0
3650.0,0.4782608695652174,0.3460882146428647,0.3052631578947368,0,1,0,0,1
3440.0,0.3043478260869565,0.3358752313879019,0.231578947368421,0,1,1,0,0
3690.0,0.1739130434782608,0.6616034383710292,0.6210526315789474,0,1,0,0,1
3699.0,0.391304347826087,0.3418519542968999,0.1473684210526315,0,1,1,0,0
3700.0,0.3043478260869565,0.2479457009723611,0.0736842105263157,0,1,1,0,0
3700.0,0.3478260869565217,0.2384923083469861,0.0736842105263157,0,1,1,0,0
3700.0,0.4782608695652174,0.2118045064788612,0.0736842105263157,0,1,1,0,0
3700.0,0.4782608695652174,0.3890827464414136,0.1473684210526315,0,1,1,0,0
3700.0,0.3478260869565217,0.3674354773505819,0.2736842105263158,0,1,1,0,0
3700.0,0.3478260869565217,0.4025043086023107,0.2736842105263158,0,1,1,0,0
3700.0,0.391304347826087,0.2964403497946765,0.0736842105263157,0,1,1,0,0
3700.0,0.3478260869565217,0.3999872337709313,0.231578947368421,0,1,0,0,1
3700.0,0.4347826086956521,0.3503712844954147,0.1894736842105263,0,1,0,0,1
3700.0,0.3043478260869565,0.1579012319411051,0.0736842105263157,0,1,1,0,0
3700.0,0.5652173913043478,0.4207685269899359,0.1473684210526315,0,1,1,0,0
3757.0,0.3478260869565217,0.398955296921211,0.2736842105263158,0,1,1,0,0
3556.0,0.3043478260869565,0.4446690355113938,0.0736842105263157,0,1,1,0,0
3799.0,0.391304347826087,0.6071618545075427,0.4210526315789473,0,1,0,0,1
3799.0,0.3478260869565217,0.4519202536224175,0.1473684210526315,0,1,1,0,0
3560.0,0.4347826086956521,0.2978574012213025,0.0736842105263157,0,1,1,0,0
3800.0,0.3478260869565217,0.2227153769229132,0.1473684210526315,0,1,1,0,0
3800.0,0.3478260869565217,0.4148811676844188,0.2736842105263158,0,1,0,1,0
3800.0,0.4782608695652174,0.3601268112087491,0.1894736842105263,0,1,0,0,1
3800.0,0.4347826086956521,0.5019574884572012,0.1473684210526315,0,1,1,0,0
3800.0,0.391304347826087,0.3324645205217132,0.1473684210526315,0,1,1,0,0
3800.0,0.3043478260869565,0.2892827506968233,0.231578947368421,0,1,0,0,1
3800.0,0.391304347826087,0.1807229941062575,0.0736842105263157,0,1,1,0,0
3800.0,0.4782608695652174,0.6063746037149726,0.1894736842105263,0,1,0,0,1
3800.0,0.4347826086956521,0.2084937977403774,0.1473684210526315,0,1,1,0,0
3800.0,0.1739130434782608,0.1008383157088448,0.1894736842105263,0,1,1,0,0
3592.0,0.3478260869565217,0.2808357624630311,0.0736842105263157,0,1,1,0,0
3596.0,0.4347826086956521,0.5191408327836763,0.1894736842105263,0,1,0,0,1
3596.0,0.391304347826087,0.1983595395646716,0.0736842105263157,0,1,1,0,0
3596.0,0.3478260869565217,0.3365816293963701,0.1473684210526315,0,1,0,0,1
3599.0,0.391304347826087,0.435617779101683,0.231578947368421,0,1,0,0,1
3843.0,0.4782608695652174,0.2630417668461031,0.0736842105263157,0,1,1,0,0
3843.0,0.4347826086956521,0.4044575416498223,0.1473684210526315,0,1,1,0,0
3843.0,0.3478260869565217,0.3284793293474329,0.1473684210526315,0,1,1,0,0
3843.0,0.391304347826087,0.2269431264494989,0.0736842105263157,0,1,1,0,0
3843.0,0.4782608695652174,0.4605183089001893,0.3052631578947368,0,1,0,0,1
3850.0,0.2608695652173913,0.4983212408774655,0.3894736842105263,0,1,0,0,1
3853.0,0.391304347826087,0.2487563565182237,0.1473684210526315,0,1,1,0,0
3853.0,0.5217391304347826,0.3148620183408158,0.2736842105263158,0,1,1,0,0
3890.0,0.391304347826087,0.3744547756335241,0.1473684210526315,0,1,1,0,0
3890.0,0.4347826086956521,0.2609778931466627,0.1473684210526315,0,1,1,0,0
3899.0,0.391304347826087,0.4170088725292027,0.1473684210526315,0,1,1,0,0
3899.0,0.3478260869565217,0.3791761526840996,0.231578947368421,0,1,0,0,1
3900.0,0.391304347826087,0.3851933019851486,0.1473684210526315,0,1,1,0,0
3900.0,0.4782608695652174,0.4793250920232345,0.1894736842105263,0,1,0,0,1
3900.0,0.391304347826087,0.3668588693376455,0.231578947368421,0,1,0,0,1
3900.0,0.3043478260869565,0.3102874529245303,0.1473684210526315,0,1,1,0,0
3900.0,0.2608695652173913,0.2103257516117364,0.1052631578947368,0,1,1,0,0
3900.0,0.3478260869565217,0.2083448584012426,0.0736842105263157,0,1,1,0,0
3900.0,0.3043478260869565,0.3789527436753973,0.2736842105263158,0,1,1,0,0
3900.0,0.4347826086956521,0.3665503521351518,0.231578947368421,0,1,0,0,1
3900.0,0.4347826086956521,0.2492840273197302,0.0736842105263157,0,1,1,0,0
3900.0,0.4347826086956521,0.371786633758165,0.4210526315789473,0,1,1,0,0
3900.0,0.5652173913043478,0.5531819825953743,0.1894736842105263,0,1,0,0,1
3900.0,0.4347826086956521,0.500876614396051,0.1473684210526315,0,1,1,0,0
3900.0,0.3043478260869565,0.0674822868571671,0.0736842105263157,0,1,1,0,0
3720.0,0.4782608695652174,0.4616906742696653,0.2736842105263158,0,1,1,0,0
3975.0,0.391304347826087,0.3410498095704164,0.1473684210526315,0,1,1,0,0
3990.0,0.391304347826087,0.3579310198089321,0.1473684210526315,0,1,1,0,0
3990.0,0.4782608695652174,0.283495393519011,0.1473684210526315,0,1,1,0,0
3999.0,0.4782608695652174,0.4637353986255026,0.3052631578947368,0,1,0,0,1
3999.0,0.8260869565217391,0.1410008723589863,0.0736842105263157,0,1,1,0,0
4000.0,0.391304347826087,0.3609523606885252,0.0736842105263157,0,1,1,0,0
4000.0,0.3478260869565217,0.4538500819166365,0.2736842105263158,0,1,1,0,0
4000.0,0.3478260869565217,0.229236792272176,0.0736842105263157,0,1,1,0,0
4000.0,0.391304347826087,0.5574373922849423,0.231578947368421,0,1,0,0,1
4000.0,0.4347826086956521,0.6585161386412477,0.3052631578947368,0,1,0,0,1
4000.0,0.5217391304347826,0.1978361241728547,0.1473684210526315,0,1,1,0,0
4000.0,0.5217391304347826,0.3772293027511224,0.1473684210526315,0,1,1,0,0
4008.0,0.391304347826087,0.4906380986829507,0.2736842105263158,0,1,1,0,0
4013.0,0.3043478260869565,0.4609629992127492,0.2736842105263158,0,1,1,0,0
4013.0,0.3478260869565217,0.2968084427328241,0.2736842105263158,0,1,1,0,0
4014.0,0.391304347826087,0.4437498670184472,0.231578947368421,0,1,0,0,1
4015.0,0.4347826086956521,0.0506223536670993,0.0736842105263157,0,1,1,0,0
4035.0,0.4347826086956521,0.5612736441200876,0.3052631578947368,0,1,0,0,1
3796.0,0.4782608695652174,0.4965850337241217,0.1894736842105263,0,1,0,0,1
3799.0,0.4347826086956521,0.3475797357390582,0.0736842105263157,0,1,1,0,0
4055.0,0.4347826086956521,0.4465563097087172,0.1894736842105263,0,1,0,0,1
4056.0,0.4347826086956521,0.3090023191982808,0.0736842105263157,0,1,1,0,0
4056.0,0.3043478260869565,0.401221302580906,0.2736842105263158,0,1,1,0,0
4056.0,0.2608695652173913,0.3697270154684142,0.3894736842105263,0,1,0,0,1
4056.0,0.3478260869565217,0.356641630672993,0.2736842105263158,0,1,1,0,0
4056.0,0.3043478260869565,0.3192706227792081,0.1473684210526315,0,1,0,1,0
4056.0,0.391304347826087,0.1727526117576969,0.2736842105263158,0,1,1,0,0
4100.0,0.5217391304347826,0.4033362411966212,0.1473684210526315,0,1,1,0,0
4100.0,0.4782608695652174,0.4176471839826379,0.0736842105263157,0,1,1,0,0
4100.0,0.3478260869565217,0.4064235409264027,0.4210526315789473,0,1,1,0,0
4100.0,0.391304347826087,0.3649758505500117,0.1473684210526315,0,1,1,0,0
4100.0,0.3478260869565217,0.2625375007978893,0.1473684210526315,0,1,1,0,0
4100.0,0.391304347826087,0.3706568224855848,0.0736842105263157,0,1,1,0,0
4100.0,0.4782608695652174,0.3672163237515692,0.1473684210526315,0,1,1,0,0
4100.0,0.5217391304347826,0.3825379263388582,0.1894736842105263,0,1,0,0,1
4116.0,0.3043478260869565,0.4616906742696653,0.2736842105263158,0,1,1,0,0
3880.0,0.391304347826087,0.1432796442477499,0.0736842105263157,0,1,1,0,0
4158.0,0.391304347826087,0.3574331368752527,0.1473684210526315,0,1,1,0,0
4200.0,0.391304347826087,0.3836251835145429,0.0736842105263157,0,1,1,0,0
4200.0,0.391304347826087,0.3872210047022277,0.2736842105263158,0,1,1,0,0
4200.0,0.5217391304347826,0.595736079491053,0.1894736842105263,0,1,0,0,1
4200.0,0.4347826086956521,0.4340305112874742,0.1473684210526315,0,1,1,0,0
4214.0,0.4782608695652174,0.260197025468627,0.0736842105263157,0,1,1,0,0
3960.0,0.3478260869565217,0.4319028064426902,0.2736842105263158,0,1,1,0,0
3960.0,0.3478260869565217,0.2228366560990659,0.1473684210526315,0,1,1,0,0
3960.0,0.5217391304347826,0.4680737888040171,0.1473684210526315,0,1,1,0,0
3960.0,0.6521739130434783,0.5320538734866699,0.1894736842105263,0,1,1,0,0
3960.0,0.4347826086956521,0.2923253686248643,0.3052631578947368,0,1,0,0,1
3960.0,0.5652173913043478,0.3461456626736739,0.0736842105263157,0,1,1,0,0
3960.0,0.3478260869565217,0.3744547756335241,0.1473684210526315,0,1,0,0,1
3960.0,0.391304347826087,0.3297729738930615,0.2736842105263158,0,1,1,0,0
3960.0,0.3043478260869565,0.2404093704121364,0.2736842105263158,0,1,1,0,0
4227.0,0.4347826086956521,0.2920572778144216,0.2736842105263158,0,1,1,0,0
4227.0,0.3478260869565217,0.4320453626672907,0.2736842105263158,0,1,1,0,0
3996.0,0.3043478260869565,0.4434690099789357,0.3894736842105263,0,1,0,0,1
3996.0,0.391304347826087,0.4846826528224005,0.4210526315789473,0,1,0,0,1
3996.0,0.4347826086956521,0.4422434519883402,0.2736842105263158,0,1,1,0,0
3996.0,0.4347826086956521,0.211855571395136,0.0736842105263157,0,1,1,0,0
3999.0,0.5217391304347826,0.3303261771527054,0.1473684210526315,0,1,1,0,0
3999.0,0.4347826086956521,0.1708015064150301,0.0736842105263157,0,1,1,0,0
4269.0,0.3478260869565217,0.2453754335198621,0.1473684210526315,0,1,1,0,0
4269.0,0.5217391304347826,0.4281197472286644,0.3052631578947368,0,1,0,0,1
4269.0,0.3043478260869565,0.3297602076639928,0.2736842105263158,0,1,1,0,0
4269.0,0.391304347826087,0.203200068086555,0.0736842105263157,0,1,1,0,0
4269.0,0.5652173913043478,0.4707717185472031,0.2736842105263158,0,1,1,0,0
4269.0,0.3478260869565217,0.1398795719057852,0.1473684210526315,0,1,1,0,0
4269.0,0.4347826086956521,0.5446158428902743,0.4210526315789473,0,1,1,0,0
4269.0,0.4347826086956521,0.4352858571458967,0.1894736842105263,0,1,0,0,1
4269.0,0.4782608695652174,0.5067469520628098,0.1894736842105263,0,1,0,0,1
4269.0,0.3043478260869565,0.272801548969127,0.1473684210526315,0,1,1,0,0
4269.0,0.391304347826087,0.1765420540862571,0.0736842105263157,0,1,1,0,0
4269.0,0.4347826086956521,0.4070490861507692,0.2736842105263158,0,1,1,0,0
4290.0,0.391304347826087,0.2425370752569203,0.0736842105263157,0,1,1,0,0
4290.0,0.1739130434782608,0.058709759782123,0.1052631578947368,0,1,1,0,0
4290.0,0.4347826086956521,0.3987212493882848,0.1894736842105263,0,1,0,0,1
4300.0,0.6086956521739131,0.4667482286857167,0.2736842105263158,0,1,1,0,0
4300.0,0.4782608695652174,0.3981808123577097,0.2736842105263158,0,1,1,0,0
4300.0,0.4347826086956521,0.3767420583416668,0.1894736842105263,0,1,0,0,1
4300.0,0.5217391304347826,0.247454201153216,0.1473684210526315,0,1,1,0,0
4300.0,0.4782608695652174,0.2617353560714058,0.1473684210526315,0,1,1,0,0
4300.0,0.5652173913043478,0.4215025851613864,0.0736842105263157,0,1,1,0,0
4300.0,0.4782608695652174,0.531481520883423,0.2736842105263158,0,1,1,0,0
